std_amp_effect,influence_rate,group
0.30430623303693166,0.886,1
0.5700378106163116,0.887,1
0.5920268762003404,0.888,1
0.5506920144129801,0.889,1
0.4040069636881215,0.89,1
0.5965010518484711,0.891,1
0.5635481458103667,0.892,1
0.5574156584358091,0.893,1
0.45355927972957577,0.894,1
0.5768391777793582,0.895,1
0.5039591884445813,0.896,1
0.48657297383439646,0.897,1
0.6426098096518278,0.898,1
0.570172337664623,0.899,1
0.20759575066012892,0.9,1
0.4528957550922519,0.901,1
0.3473593704368026,0.902,1
0.5555291645710936,0.903,1
0.45294004892242207,0.904,1
0.5878804802320199,0.905,1
0.5450828340367689,0.906,1
0.501054031866703,0.907,1
0.49088921682043885,0.908,1
0.46382328573465426,0.909,1
0.5204506501537268,0.91,1
0.3902245745299696,0.911,1
0.5688794070486354,0.912,1
0.46273863666263604,0.913,1
0.4283032414415008,0.914,1
0.4706386523216591,0.915,1
0.6912668826814474,0.916,1
0.3285500854653264,0.917,1
0.47001390900351314,0.918,1
0.5161089229118386,0.919,1
0.4522341218794855,0.92,1
0.46542308680881656,0.921,1
0.5453348337976122,0.922,1
0.5299014088542643,0.923,1
0.44082454916803,0.924,1
0.5654932913870525,0.925,1
0.5272483654760001,0.926,1
0.5784841749488027,0.927,1
0.37767363385165886,0.928,1
0.43415835617776677,0.929,1
0.4922297491327212,0.93,1
0.6079551198082211,0.931,1
0.4596968638020559,0.932,1
0.40986130090491446,0.933,1
0.5908745490447406,0.934,1
0.5607856664198534,0.935,1
0.39223289330860256,0.936,1
0.7200177240220329,0.937,1
0.6657674448897294,0.9380000000000001,1
0.3775550915323158,0.9390000000000001,1
0.7323376463722813,0.9400000000000001,1
0.3446383259450636,0.9410000000000001,1
0.5283042485094496,0.9420000000000001,1
0.40452208725029065,0.9430000000000001,1
0.481499091179622,0.9440000000000001,1
0.48487179012379533,0.9450000000000001,1
0.5525885081228564,0.9460000000000001,1
0.4084160382059842,0.9470000000000001,1
0.24569502776793284,0.9480000000000001,1
0.5123688900880272,0.9490000000000001,1
0.4478300195043351,0.9500000000000001,1
0.5441281418005386,0.9510000000000001,1
0.4387490191491182,0.9520000000000001,1
0.6033764765704346,0.9530000000000001,1
0.5276187432575655,0.9540000000000001,1
0.5855888012483793,0.9550000000000001,1
0.4263059895186552,0.9560000000000001,1
0.5052167541856241,0.9570000000000001,1
0.5613021087496185,0.9580000000000001,1
0.5185121471016464,0.9590000000000001,1
0.6934037466516499,0.96,1
0.3322591286791027,0.961,1
0.6047125511499489,0.962,1
0.5310918657943056,0.963,1
0.6247713804060793,0.964,1
0.5208691507613716,0.965,1
0.2573245756612856,0.966,1
0.5738805849423153,0.967,1
0.5105620737739016,0.968,1
0.43401446704017466,0.969,1
0.4678531103815461,0.97,1
0.5396163548201307,0.971,1
0.7798063444774972,0.972,1
0.553967357373771,0.973,1
0.43773036316222996,0.974,1
0.7266110467504558,0.975,1
0.49294802178043873,0.976,1
0.45437739044145364,0.977,1
0.4131768681237999,0.978,1
0.47106908369122086,0.979,1
0.7325167263966963,0.98,1
0.6302061434864077,0.981,1
0.6137526771427079,0.982,1
0.5553125304045127,0.983,1
0.5695120796739,0.984,1
0.6006776720770128,0.985,1
0.5638849476577042,0.986,1
0.5583553234874318,0.987,1
0.6387826636303853,0.988,1
0.5273647297520712,0.989,1
0.570000374557096,0.99,1
0.4553027640645342,0.991,1
0.703997010470279,0.992,1
0.6854258628165969,0.993,1
0.3654741768271079,0.994,1
0.5256180321410542,0.995,1
0.6027856056710879,0.996,1
0.5966236237517578,0.997,1
0.6249848728950075,0.998,1
0.5048841983065986,0.999,1
0.4294666580376478,1,1
-0.030146673976471472,0,0
0.15336452235956327,0.001,0
-0.06463707234936147,0.002,0
-0.07194517747551515,0.003,0
0.18838828646173408,0.004,0
-0.09664214495562387,0.005,0
0.01914921054957938,0.006,0
0.0635316775387947,0.007,0
-0.04897874448056668,0.008,0
-0.1330117106898606,0.009000000000000001,0
-0.162013013425123,0.01,0
0.11400460361894954,0.011,0
0.03716949663739862,0.012,0
-0.021788148182446905,0.013000000000000001,0
-0.014301907555388557,0.014,0
0.036253601529650833,0.015,0
0.2254112386441503,0.016,0
0.018488236750785057,0.017,0
0.10828036323448513,0.018000000000000002,0
-0.013762527256400101,0.019,0
0.07277170118405382,0.02,0
2.1110802462890287e-4,0.021,0
0.06205225711291955,0.022,0
0.028184696918316536,0.023,0
0.02457707609587175,0.024,0
-0.14658667119971797,0.025,0
-0.0859436306841976,0.026000000000000002,0
0.008378918825096128,0.027,0
0.10722269002426672,0.028,0
-0.12070380909316285,0.029,0
0.12714071868238275,0.03,0
0.10119689283865949,0.031,0
0.060020483581315565,0.032,0
0.07908135094757496,0.033,0
0.07166575611910728,0.034,0
-0.14797039460444322,0.035,0
-0.00918123990126862,0.036000000000000004,0
0.05123709536570668,0.037,0
-0.08807221964776633,0.038,0
-0.04121336259168805,0.039,0
0.10000967253336346,0.04,0
0.03354651204509641,0.041,0
-0.07647326344117149,0.042,0
-0.21868154646838842,0.043000000000000003,0
-0.18239432296005129,0.044,0
-0.10852875222361083,0.045,0
-0.02399303373155241,0.046,0
0.14672959620109868,0.047,0
0.04668535736819762,0.048,0
-0.005408613465303608,0.049,0
-0.0765206668553714,0.05,0
-0.03398934237561532,0.051000000000000004,0
-0.03443120529245742,0.052000000000000005,0
-0.212986310657496,0.053,0
-0.06846508994135078,0.054,0
-0.0021949275345342217,0.055,0
0.012051773796357492,0.056,0
-0.040882493553193816,0.057,0
0.049433140894141935,0.058,0
-0.16926900774254733,0.059000000000000004,0
-0.00424639699097679,0.06,0
0.019305242347751897,0.061,0
0.053201292325697785,0.062,0
-0.1282393072400666,0.063,0
0.09252673230222114,0.064,0
0.011123983893922967,0.065,0
-0.06755162733396716,0.066,0
-0.026017769835648817,0.067,0
-0.06247904173330315,0.068,0
0.09366933942062244,0.069,0
0.004507544916738528,0.07,0
0.13136096975861308,0.07100000000000001,0
0.04461373652144586,0.07200000000000001,0
-0.154975059530873,0.073,0
-0.06598315359092158,0.074,0
-0.049778718612451825,0.075,0
0.05156261305212079,0.076,0
0.013331960615963194,0.077,0
0.05873703194207696,0.078,0
-0.048802524982114834,0.079,0
-0.12051336061472592,0.08,0
-0.07446948153815042,0.081,0
0.016661574821319906,0.082,0
-0.10092873135743231,0.083,0
-0.08499084988689798,0.084,0
-0.13107109422503613,0.085,0
-0.003237241366340654,0.08600000000000001,0
0.07008653732527248,0.08700000000000001,0
-0.0399430934641181,0.088,0
-0.07922776950526092,0.089,0
-0.20540937311243496,0.09,0
-0.04308374726947565,0.091,0
-0.0933039414467802,0.092,0
-0.04282368017238197,0.093,0
-0.2673397740761819,0.094,0
-0.18604680593823592,0.095,0
-0.029569555260475673,0.096,0
-0.04060959100526083,0.097,0
-0.05173145957282479,0.098,0
-0.06577540843845855,0.099,0
0.0015095410492473663,0.1,0
-0.06362003872444949,0.101,0
0.01347714065889423,0.10200000000000001,0
0.05297021329519842,0.10300000000000001,0
-0.13764405577545213,0.10400000000000001,0
-0.12341441199347078,0.105,0
-0.001496932265546154,0.106,0
-0.18612858414881386,0.107,0
-0.04014560842430294,0.108,0
-0.031583478141118296,0.109,0
0.034867171293925296,0.11,0
-0.05861493539658366,0.111,0
-0.047901403514247834,0.112,0
-0.06890183911210883,0.113,0
-0.10721683598319763,0.114,0
-0.15391003882460075,0.115,0
-0.09654105664605736,0.116,0
-0.16360616267520922,0.117,0
-0.17144005740270885,0.11800000000000001,0
0.22759820553805804,0.11900000000000001,0
-0.029722625701225094,0.12,0
-0.12354325380925585,0.121,0
0.044863547230503606,0.122,0
0.028415035860409193,0.123,0
-0.0955736471912206,0.124,0
-0.02460767113598393,0.125,0
0.1038487817678512,0.126,0
-0.16043548439763733,0.127,0
0.01368396415067731,0.128,0
-0.10958478549259676,0.129,0
-0.11274301144570167,0.13,0
-0.22417686430423472,0.131,0
-0.09225642354608221,0.132,0
-0.13971103528367823,0.133,0
-0.18775910922481123,0.134,0
-0.033611887195241,0.135,0
0.0907561353689291,0.136,0
-0.08964300364911,0.137,0
-0.20849143083088256,0.138,0
0.06417776606395531,0.139,0
-0.17821316149951466,0.14,0
-0.07153691570421745,0.14100000000000001,0
-0.0880481424280273,0.14200000000000002,0
-0.04372782024941279,0.14300000000000002,0
-0.18288532795903314,0.14400000000000002,0
-0.2221656479141635,0.145,0
-0.23738487913861844,0.146,0
0.015890073306728453,0.147,0
-0.1573285844342793,0.148,0
-0.044331034554185675,0.149,0
0.015840941391519467,0.15,0
-0.12203951011032169,0.151,0
-0.08180492862517526,0.152,0
-0.16332246050900373,0.153,0
-0.2639397875637014,0.154,0
-0.18892168849363244,0.155,0
-0.016231438443961105,0.156,0
-0.10031226649693176,0.157,0
-0.22822454938925457,0.158,0
-0.20489375962956402,0.159,0
0.0704781582664291,0.16,0
-0.1831929920633797,0.161,0
-0.055048591488132695,0.162,0
-0.027113730929629293,0.163,0
0.019920222898271098,0.164,0
-0.05957045399264797,0.165,0
-0.16016565053836385,0.166,0
-0.2353771877867357,0.167,0
-0.10629070982002217,0.168,0
-0.08564476135782613,0.169,0
-0.07326640618881997,0.17,0
-0.189429933574217,0.171,0
0.01351934474420352,0.17200000000000001,0
-0.1201518704551322,0.17300000000000001,0
-0.19786219805718203,0.17400000000000002,0
-0.20243515111336532,0.17500000000000002,0
-0.1385070210072757,0.176,0
0.0188866151369977,0.177,0
-0.01579152701853377,0.178,0
-0.026401174228460153,0.179,0
0.04532719686969766,0.18,0
-0.10355203344434219,0.181,0
-0.2223946683966808,0.182,0
0.14401939166297145,0.183,0
-0.17703878919815239,0.184,0
-0.08148383458764907,0.185,0
-0.02538661528049896,0.186,0
-0.17985088114106068,0.187,0
-0.168238515883954,0.188,0
-0.11357173786188587,0.189,0
-0.012535664683062941,0.19,0
-0.034563822276208495,0.191,0
0.05612340622775851,0.192,0
-0.29423939083669776,0.193,0
-0.09114056391523868,0.194,0
-0.031798625121875757,0.195,0
0.10829524441695737,0.196,0
-0.06540383196995972,0.197,0
-0.053987209536040415,0.198,0
0.030781588288433193,0.199,0
-0.3483971823124681,0.2,0
-0.1978444350978479,0.201,0
0.04246658871742427,0.202,0
-0.22504752513846987,0.203,0
-0.21668401606183163,0.20400000000000001,0
-0.17173306887456088,0.20500000000000002,0
-0.15321037348948668,0.20600000000000002,0
-0.128344918465514,0.20700000000000002,0
-0.17631612176077444,0.20800000000000002,0
-0.011688089390188311,0.209,0
-0.050564386172431725,0.21,0
-0.015849274180761166,0.211,0
-0.10001190400114968,0.212,0
-0.13181562951164202,0.213,0
-0.17790565241427447,0.214,0
-0.17115555254928208,0.215,0
-0.26336958407613636,0.216,0
-0.17908092874289197,0.217,0
-0.24553169212895637,0.218,0
-0.23019420428052084,0.219,0
-0.062153958690102006,0.22,0
-0.19668012815068076,0.221,0
-0.16745143410175872,0.222,0
-0.1345678234168883,0.223,0
-0.03286122916947827,0.224,0
-0.1825482456694302,0.225,0
-0.13067287482312545,0.226,0
-0.08936641450632209,0.227,0
-0.21764957444187935,0.228,0
-0.22518253685955575,0.229,0
-0.2138563901793506,0.23,0
0.13405434611073128,0.231,0
-0.037868316728995294,0.232,0
-0.22187353186046158,0.233,0
-0.05416636651990145,0.234,0
-0.17010396297425395,0.23500000000000001,0
-0.14809126726427588,0.23600000000000002,0
-0.24109022911828282,0.23700000000000002,0
-0.05986283296203618,0.23800000000000002,0
-0.1256697630639273,0.23900000000000002,0
-0.16649234167126528,0.24,0
-0.25981544474689966,0.241,0
-0.11536191647579526,0.242,0
-0.16269059969782818,0.243,0
8.482060039222139e-5,0.244,0
-0.19805500299381623,0.245,0
-0.15598197060830804,0.246,0
-0.199780734251053,0.247,0
-0.09533294350320867,0.248,0
-0.30548566212658634,0.249,0
-0.12351738957576919,0.25,0
-0.15016387488500688,0.251,0
-0.1280320823700553,0.252,0
-0.223780489128897,0.253,0
-0.0628550976076923,0.254,0
-0.16039624052689025,0.255,0
-0.19825695984679875,0.256,0
-0.016826011201700575,0.257,0
-0.16467188081433634,0.258,0
-0.08306979377313348,0.259,0
-0.2858810785762206,0.26,0
-0.21403980689941335,0.261,0
0.028413390940011163,0.262,0
-0.23657847819329966,0.263,0
-0.16697409267781882,0.264,0
-0.08961752381008009,0.265,0
-0.1107414372185181,0.266,0
-0.019635783338834645,0.267,0
-0.18601968516539086,0.268,0
0.015902313801425927,0.269,0
-0.13447372227288523,0.27,0
-0.19456756078369622,0.271,0
-0.15793833619950523,0.272,0
-0.2360673322310438,0.273,0
-0.15575481045556822,0.274,0
-0.3821444104227055,0.275,0
-0.06585368252636718,0.276,0
-0.3062616168666087,0.277,0
0.008546617734894846,0.278,0
-0.04571835416906567,0.279,0
-0.06386394529512016,0.28,0
-0.002438763883714251,0.281,0
-0.30356938450677695,0.28200000000000003,0
-0.25902033201299746,0.28300000000000003,0
-0.293326649842358,0.28400000000000003,0
-0.09585785585422774,0.28500000000000003,0
-0.16585970933090574,0.28600000000000003,0
-0.26970074910837316,0.28700000000000003,0
-0.26445297881538127,0.28800000000000003,0
-0.21496367735722713,0.289,0
-0.17531475409006625,0.29,0
-0.04363267776833604,0.291,0
-0.19156861961902494,0.292,0
-0.14330061851262957,0.293,0
-0.09624754279785493,0.294,0
-0.31986572640003785,0.295,0
-0.09265962626187052,0.296,0
-0.1876376389372811,0.297,0
-0.21550357564610695,0.298,0
-0.26956547620445737,0.299,0
-0.20173043962161238,0.3,0
-0.36287153149735196,0.301,0
-0.21061367478945386,0.302,0
-0.11780198315094659,0.303,0
-0.17745115358356456,0.304,0
-0.23466292456092486,0.305,0
0.05075088081706197,0.306,0
-0.15929359486529746,0.307,0
-0.1735525708515986,0.308,0
-0.14608991261019952,0.309,0
-0.17563685364867315,0.31,0
0.02813063602070645,0.311,0
-0.206223628474444,0.312,0
-0.17245293428011266,0.313,0
-0.12345714992336326,0.314,0
0.11319187225905075,0.315,0
-0.1326787263102157,0.316,0
-0.1861708538052268,0.317,0
-0.16778392322319935,0.318,0
-0.11458025710451955,0.319,0
-0.20816452880419228,0.32,0
-0.0855010467957297,0.321,0
-0.24702810473194636,0.322,0
-0.2602232375193134,0.323,0
-0.27395434119148687,0.324,0
-0.25863462703652934,0.325,0
-0.14408727899499713,0.326,0
-0.17735531717642242,0.327,0
-0.3049073371694846,0.328,0
-0.24204419585496623,0.329,0
-0.21618830326606103,0.33,0
-0.30996797109546514,0.331,0
-0.11991541581303594,0.332,0
-0.18567632716014584,0.333,0
-0.31385090026372475,0.334,0
-0.1592710305432293,0.335,0
-0.19829983447954028,0.336,0
-0.1706826769389112,0.337,0
-0.30929305941395085,0.338,0
-0.19999259823676213,0.339,0
-0.19372402924146967,0.34,0
-0.11942778914886698,0.341,0
-0.14625370597461002,0.342,0
-0.031728579091801545,0.343,0
-0.23015865407747674,0.34400000000000003,0
-0.27453031929345717,0.34500000000000003,0
-0.056561569044753485,0.34600000000000003,0
-0.23098547286377905,0.34700000000000003,0
-0.22429358974990324,0.34800000000000003,0
-0.21148210000402062,0.34900000000000003,0
-0.1996462610112158,0.35000000000000003,0
-0.35654332608996997,0.35100000000000003,0
-0.2269007077579299,0.352,0
-0.33433126228801574,0.353,0
-0.23980170208601617,0.354,0
-0.2439823595739937,0.355,0
-0.14182625448884656,0.356,0
-0.46544074157543214,0.357,0
-0.19091839243106845,0.358,0
-0.14770241321395705,0.359,0
-0.23624171499196417,0.36,0
-0.23946801784379249,0.361,0
-0.2714745922788961,0.362,0
-0.10815754256275323,0.363,0
-0.18648149084804413,0.364,0
-0.3581793277873334,0.365,0
-0.15300822969572414,0.366,0
-0.16623094868894345,0.367,0
-0.26342222742225774,0.368,0
-0.14234648526329638,0.369,0
-0.3169512003397254,0.37,0
-0.24629682889272925,0.371,0
-0.2135549711407137,0.372,0
-0.045978600603637676,0.373,0
-0.1709832985756971,0.374,0
-0.40967959844253493,0.375,0
-0.17820948444077506,0.376,0
-0.2727878782982205,0.377,0
-0.11542523830305226,0.378,0
-0.04937969607459575,0.379,0
-0.27993984696494045,0.38,0
-0.35448267962970836,0.381,0
-0.055661969061595734,0.382,0
-0.2952569248221398,0.383,0
-0.24429324706783676,0.384,0
-0.1751312689140857,0.385,0
-0.38722849834161566,0.386,0
-0.11233550385440035,0.387,0
-0.2016560701158158,0.388,0
-0.2808005546538097,0.389,0
-0.10625259785671683,0.39,0
-0.3256467805786192,0.391,0
-0.20418466180655137,0.392,0
-0.3390648304429105,0.393,0
-0.2143703183908332,0.394,0
-0.14373945333798283,0.395,0
-0.08374851668664796,0.396,0
-0.0810434107628161,0.397,0
-0.20399429060260657,0.398,0
-0.01882240408028399,0.399,0
-0.0640431462581906,0.4,0
-0.4168201569151082,0.401,0
-0.20326817763943675,0.402,0
-0.3574120673161433,0.403,0
-0.3870992047138171,0.404,0
-0.2346984570593628,0.405,0
-0.22366206163376107,0.406,0
-0.24349434459246505,0.40700000000000003,0
-0.29237395067307026,0.40800000000000003,0
-0.3050624844964396,0.40900000000000003,0
-0.023979942022390538,0.41000000000000003,0
-0.2307895988086688,0.41100000000000003,0
-0.28790966068598495,0.41200000000000003,0
-0.21014815189466016,0.41300000000000003,0
-0.2502759524431786,0.41400000000000003,0
-0.31749041411250567,0.41500000000000004,0
-0.21403869012435417,0.41600000000000004,0
-0.38306823103704746,0.417,0
-0.2751619354870757,0.418,0
-0.07088057474294626,0.419,0
-0.21228347079662713,0.42,0
-0.2883134468128946,0.421,0
-0.24836791167635966,0.422,0
-0.09545169870741801,0.423,0
-0.0448047488308666,0.424,0
-0.22694529918352707,0.425,0
-0.3030306933852914,0.426,0
-0.16404992712278466,0.427,0
-0.2731677268816157,0.428,0
-0.29402577392744816,0.429,0
-0.3339626092393342,0.43,0
-0.2957952509331047,0.431,0
-0.2621278778823427,0.432,0
-0.08154962958283044,0.433,0
-0.1878871851906143,0.434,0
-0.32507788539243904,0.435,0
-0.2849866719214799,0.436,0
-0.15055957631468675,0.437,0
-0.272801114488487,0.438,0
-0.23205354894202257,0.439,0
-0.36843083249220765,0.44,0
-0.23914906347213577,0.441,0
-0.20428309698720654,0.442,0
-0.21760451680906623,0.443,0
-0.1564565485912887,0.444,0
-0.3740251430506648,0.445,0
-0.2618187853607552,0.446,0
-0.1855292924288504,0.447,0
-0.28626039008015114,0.448,0
-0.33284521254586563,0.449,0
-0.20530875314306163,0.45,0
-0.2175011110570303,0.451,0
-0.24268119854915202,0.452,0
-0.048962781204760886,0.453,0
-0.26524364213574475,0.454,0
-0.2545062227515678,0.455,0
-0.2245960801205843,0.456,0
-0.14923067416776958,0.457,0
-0.358435710343492,0.458,0
-0.20669091621244767,0.459,0
-0.2665303912879276,0.46,0
-0.4648287595701276,0.461,0
-0.19491663046135954,0.462,0
-0.18777621059542185,0.463,0
-0.27058787409314655,0.464,0
-0.22721083884007479,0.465,0
-0.20703035607990242,0.466,0
-0.29782715393881026,0.467,0
-0.28033564507868564,0.468,0
-0.15048743666826736,0.46900000000000003,0
-0.12042491455615295,0.47000000000000003,0
-0.3188733241445688,0.47100000000000003,0
-0.17565313578522512,0.47200000000000003,0
-0.16460749399526525,0.47300000000000003,0
-0.3843218070672557,0.47400000000000003,0
-0.26884841521696007,0.47500000000000003,0
-0.20784270923652226,0.47600000000000003,0
-0.339703811942751,0.47700000000000004,0
-0.39333005238294927,0.47800000000000004,0
-0.36196099741092747,0.47900000000000004,0
-0.1628278489313824,0.48,0
-0.20394709742816075,0.481,0
-0.2967726055506865,0.482,0
-0.12918088913547116,0.483,0
-0.22800337204723362,0.484,0
-0.2653207258848248,0.485,0
-0.2607581868001035,0.486,0
-0.29019324188617224,0.487,0
-0.2867182166678894,0.488,0
-0.35801612422291584,0.489,0
-0.2641928155179908,0.49,0
-0.18706418844849176,0.491,0
-0.2584970902174891,0.492,0
-0.2501841956565162,0.493,0
-0.2756589561712764,0.494,0
-0.4203490197476178,0.495,0
-0.3294660058392043,0.496,0
-0.45230803586314094,0.497,0
-0.38530478511547284,0.498,0
-0.45385745286478935,0.499,0
-0.13854511001035474,0.5,0
-0.20480600150002815,0.501,0
-0.22047156541125112,0.502,0
-0.24564189062472847,0.503,0
-0.23958206642716662,0.504,0
-0.32360260084268644,0.505,0
-0.15218508505688721,0.506,0
-0.22610348367938551,0.507,0
-0.22371857782014593,0.508,0
-0.24250612737839755,0.509,0
-0.22006000190189395,0.51,0
-0.40136270705326615,0.511,0
-0.35848732334054756,0.512,0
-0.30598510232413617,0.513,0
-0.14119718586113147,0.514,0
-0.576627438660602,0.515,0
-0.37730257573583226,0.516,0
-0.40773845217258586,0.517,0
-0.09576152782019479,0.518,0
-0.26318487068820645,0.519,0
-0.3628127528360915,0.52,0
-0.3253453658262852,0.521,0
-0.3480133031558329,0.522,0
-0.34670186082763216,0.523,0
-0.2446859246714547,0.524,0
-0.2636730101500992,0.525,0
-0.19667306162766884,0.526,0
-0.39859358032534364,0.527,0
-0.09600407840957878,0.528,0
-0.26288795616636496,0.529,0
-0.37270775566713693,0.53,0
-0.27127963129919647,0.531,0
-0.43767573199668297,0.532,0
-0.3772993178155365,0.533,0
-0.20712621778706228,0.534,0
-0.28826221932990453,0.535,0
-0.2959531153249759,0.536,0
-0.3222611451391776,0.537,0
-0.24308394940765923,0.538,0
-0.23474261586332873,0.539,0
-0.2707627484978317,0.54,0
-0.388784717100544,0.541,0
-0.41046105868856503,0.542,0
-0.2382980286317469,0.543,0
-0.3047323393638366,0.544,0
-0.19968415671151934,0.545,0
-0.22448211708607765,0.546,0
-0.23970641854947397,0.547,0
-0.16972777367920652,0.548,0
-0.1012084982782831,0.549,0
-0.3793002127529136,0.55,0
-0.3436261313504228,0.551,0
-0.2204284121083958,0.552,0
-0.3999575773112284,0.553,0
-0.4857719251438418,0.554,0
-0.05024855151722052,0.555,0
-0.4208255080717416,0.556,0
-0.42913936544207676,0.557,0
-0.322110316268381,0.558,0
-0.2551416190812628,0.559,0
-0.19784066356541624,0.56,0
-0.22057697185870245,0.561,0
-0.24542997422459079,0.562,0
-0.09905685691570992,0.5630000000000001,0
-0.24557416398775705,0.5640000000000001,0
-0.40942934263194564,0.5650000000000001,0
-0.23580998540674108,0.5660000000000001,0
-0.4683704862898136,0.5670000000000001,0
-0.30739507390084747,0.5680000000000001,0
-0.32405287061466975,0.5690000000000001,0
-0.36104710459974176,0.5700000000000001,0
-0.22014960952928614,0.5710000000000001,0
-0.23719543803570192,0.5720000000000001,0
-0.27279415327673584,0.5730000000000001,0
-0.4929879494410538,0.5740000000000001,0
-0.35890506583302956,0.5750000000000001,0
-0.30735298269112854,0.5760000000000001,0
-0.20569045661843366,0.577,0
-0.3091564853470458,0.578,0
-0.35770260901732687,0.579,0
-0.2829377830746274,0.58,0
-0.23075156383825196,0.581,0
-0.22545834462041442,0.582,0
-0.29865884439254403,0.583,0
-0.355422011692021,0.584,0
-0.41874241294155334,0.585,0
-0.1887546859802881,0.586,0
-0.24276205245938548,0.587,0
-0.11872036558159316,0.588,0
-0.3349556218193675,0.589,0
-0.39611003737353,0.59,0
-0.35046206023756127,0.591,0
-0.448476218801499,0.592,0
-0.3844904005956116,0.593,0
-0.2679875226271036,0.594,0
-0.47191653579161974,0.595,0
-0.3721394035428034,0.596,0
-0.3861446885715448,0.597,0
-0.23671650361227195,0.598,0
-0.30451732948348437,0.599,0
-0.20781013536243337,0.6,0
-0.323296035395449,0.601,0
-0.46759012450367377,0.602,0
-0.28589689801557666,0.603,0
-0.3387200219360094,0.604,0
-0.4111480335923698,0.605,0
-0.17452919268351988,0.606,0
-0.19691356867618326,0.607,0
-0.24164801973776417,0.608,0
-0.3650341559830217,0.609,0
-0.34354689461039367,0.61,0
-0.4607246830517219,0.611,0
-0.21315508997949767,0.612,0
-0.2932430705677354,0.613,0
-0.12754060469444006,0.614,0
-0.5001256171373262,0.615,0
-0.44723284907441296,0.616,0
-0.275269909308699,0.617,0
-0.3146180173742935,0.618,0
-0.3269670726777528,0.619,0
-0.5205355991713825,0.62,0
-0.3453896717369021,0.621,0
-0.38339982888900576,0.622,0
-0.41260721229669917,0.623,0
-0.412179094457615,0.624,0
-0.17664405347081175,0.625,0
-0.41830483075226277,0.626,0
-0.2524375100886237,0.627,0
-0.3422311426689031,0.628,0
-0.15317070184797715,0.629,0
-0.3679303029678329,0.63,0
-0.24654611344930405,0.631,0
-0.12970465077102067,0.632,0
-0.1808950869445089,0.633,0
-0.20662778644489826,0.634,0
-0.4043031638778356,0.635,0
-0.380843317691679,0.636,0
-0.41885739129619604,0.637,0
-0.29770895091831684,0.638,0
-0.3696285459863277,0.639,0
-0.39315961777963643,0.64,0
-0.344044095104168,0.641,0
-0.24242937964639077,0.642,0
-0.4665633595739993,0.643,0
-0.5210015624374142,0.644,0
-0.5566602925939472,0.645,0
-0.4445548035572447,0.646,0
-0.33712953167921805,0.647,0
-0.3436302584389304,0.648,0
-0.3264169860341935,0.649,0
-0.33121331621436867,0.65,0
-0.3529031355573668,0.651,0
-0.1613336640265957,0.652,0
-0.3602728250385149,0.653,0
-0.38323448572938257,0.654,0
-0.26521301464788893,0.655,0
-0.18508520248046686,0.656,0
-0.32535393490848274,0.657,0
-0.049741044157547376,0.658,0
-0.5297047112243075,0.659,0
-0.43205498164489736,0.66,0
-0.2658829679928879,0.661,0
-0.3656134175604894,0.662,0
-0.34810458247495746,0.663,0
-0.1991786631473133,0.664,0
-0.2779065619734497,0.665,0
-0.4628815838602376,0.666,0
-0.25126786932659984,0.667,0
-0.29226042883843995,0.668,0
-0.29344156441452596,0.669,0
-0.49120524854740544,0.67,0
-0.34996420061785843,0.671,0
-0.42503107459746853,0.672,0
-0.4472933127103726,0.673,0
-0.33269332002092394,0.674,0
-0.25839486116440236,0.675,0
-0.3888101777039985,0.676,0
-0.33649576679489346,0.677,0
-0.5171938490686596,0.678,0
-0.32145531367567315,0.679,0
-0.3429357905600685,0.68,0
-0.44282374646015504,0.681,0
-0.30874215796345655,0.682,0
-0.3738549451363088,0.683,0
-0.4258591016531611,0.684,0
-0.33632252994943057,0.685,0
-0.2561351189785891,0.686,0
-0.4091243716736159,0.687,0
-0.3504138135810332,0.6880000000000001,0
-0.1769644865455284,0.6890000000000001,0
-0.4064578863177791,0.6900000000000001,0
-0.3932299250869178,0.6910000000000001,0
-0.21272287296184678,0.6920000000000001,0
-0.3285620496695947,0.6930000000000001,0
-0.36418753765548756,0.6940000000000001,0
-0.3265869236608391,0.6950000000000001,0
-0.4379848409108526,0.6960000000000001,0
-0.2257448486719738,0.6970000000000001,0
-0.2884707227608866,0.6980000000000001,0
-0.3394636575401471,0.6990000000000001,0
-0.5293906395151573,0.7000000000000001,0
-0.3700245911186178,0.7010000000000001,0
-0.2839281092010102,0.7020000000000001,0
-0.5404969747183113,0.7030000000000001,0
-0.3640824025873538,0.704,0
-0.442942386215171,0.705,0
-0.500479403686998,0.706,0
-0.4298045392352493,0.707,0
-0.5194261526040879,0.708,0
-0.3108578728464784,0.709,0
-0.5503619453748547,0.71,0
-0.20875997264955581,0.711,0
-0.29406368860231513,0.712,0
-0.33350393411482243,0.713,0
-0.41601095518024117,0.714,0
-0.3459051375174662,0.715,0
-0.45211109806885713,0.716,0
-0.43635294472918784,0.717,0
-0.462786090857055,0.718,0
-0.5436961025169467,0.719,0
-0.25347159622381454,0.72,0
-0.49354749806500825,0.721,0
-0.37055342321381257,0.722,0
-0.31733944493148303,0.723,0
-0.22049658980840361,0.724,0
-0.31384631083743314,0.725,0
-0.36935217808539816,0.726,0
-0.2058255520810149,0.727,0
-0.36439672123661543,0.728,0
-0.4519606187169821,0.729,0
-0.2717029581470355,0.73,0
-0.40156525976520585,0.731,0
-0.2681147765111034,0.732,0
-0.39798158147688434,0.733,0
