subject,trump_prime,obama_prime,pol_amp_effect,negative_prime,positive_prime,normed_amp_effect,awareness,demand_pn,demand_to,influence_general_pn,influence_general_to,intentionality_pn,intentionality_to,politics,self_exclusion_1,self_exclusion_1other,unintentionality_pn,unintentionality_to,influence_rate_pol,influence_rate_norm,party,inf_pol_amp_effect,uninf_pol_amp_effect
469316046,0.027777777777777776,0.9722222222222222,0.9444444444444444,0.027777777777777776,0.9444444444444444,0.9166666666666666,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,most,most,most,very democratic,"Yes, use my data",,most,most,0.9583333333333334,0.9583333333333334,1,1,-0.5
470773296,0.3055555555555556,0.9722222222222222,0.6666666666666666,0.027777777777777776,0.9166666666666666,0.8888888888888888,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,more than half,about half,more than half,somewhat democratic,"Yes, use my data",,more than half,more than half,0.7777777777777778,0.6944444444444444,1,0.8076923076923077,0.2333333333333334
471175339,0.6666666666666666,0.6666666666666666,0,0.25,0.9166666666666666,0.6666666666666666,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,a few,I don't know,I don't know,very republican,"Yes, use my data",,most,a few,0.1111111111111111,0.875,0,-0.4,0.017595307917888547
473311049,0.1388888888888889,0.9166666666666666,0.7777777777777777,0.1388888888888889,0.9722222222222222,0.8333333333333333,none,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,all,all,a little democratic,"Yes, use my data",,about half,about half,0.9166666666666666,0.8472222222222222,1,0.8786764705882353,-0.25
473763569,0.8611111111111112,0.8333333333333334,-0.02777777777777779,0.5,0.6944444444444444,0.19444444444444442,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,a few,less than half,very republican,"Yes, use my data",,a few,a few,0.4444444444444444,0.08333333333333333,0,0.04761904761904767,0.026666666666666727
481863384,0.05555555555555555,0.9444444444444444,0.8888888888888888,0,0.9166666666666666,0.9166666666666666,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,all,all,somewhat democratic,"Yes, use my data",,all,all,0.9722222222222222,0.9861111111111112,1,0.9150326797385621,-0.5
484334206,0,0.5,0.5,0.16666666666666666,0.5277777777777778,0.36111111111111116,a few,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,about half,a few,about half,somewhat democratic,"Yes, use my data",,about half,less than half,0.4444444444444444,0.375,1,0.4444444444444444,0.5555555555555556
486159796,0.7777777777777778,0.8055555555555556,0.02777777777777779,0.6111111111111112,0.7777777777777778,0.16666666666666663,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,about half,none,none,somewhat republican,"Yes, use my data",,less than half,about half,0.3333333333333333,0.4305555555555556,0,0.2714285714285714,-0.15384615384615385
48667600,0.4722222222222222,0.5833333333333334,0.11111111111111116,0.5277777777777778,0.4444444444444444,-0.08333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,all,all,somewhat republican,"Yes, use my data",,none,none,0.9305555555555556,1,0,0.13279857397504458,-0.3333333333333333
495671078,0.6388888888888888,0.7777777777777778,0.13888888888888895,0.75,0.6111111111111112,-0.13888888888888884,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,about half,a few,a few,a little republican,"Yes, use my data",,less than half,less than half,0.013888888888888888,0.05555555555555555,0,0,0.12063492063492065
497458263,0.4444444444444444,0.6944444444444444,0.25,0.7222222222222222,0.6388888888888888,-0.08333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,none,none,somewhat democratic,"Yes, use my data",,none,a few,0,0,1,NA,0.25
498363500,0.6388888888888888,0.4444444444444444,-0.19444444444444442,0.4166666666666667,0.4722222222222222,0.055555555555555525,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,somewhat democratic,"Yes, use my data",,I don't know,I don't know,0.041666666666666664,0.05555555555555555,1,0,-0.21932773109243703
503719655,0.6111111111111112,0.4444444444444444,-0.16666666666666674,0.4444444444444444,0.6388888888888888,0.19444444444444442,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat republican,"Yes, use my data",,none,none,0,0,0,NA,-0.16666666666666674
518374607,0.25,0.5277777777777778,0.2777777777777778,0.16666666666666666,0.8611111111111112,0.6944444444444445,about half,I'm not sure or don't know why I responded the way I did,My responses were genuinely based on whether I was influenced or not,less than half,more than half,I don't know,more than half,a little republican,"Yes, use my data",,I don't know,I don't know,0.3194444444444444,0.2916666666666667,0,0.40151515151515155,0.23333333333333336
518965,0.5,0.5833333333333334,0.08333333333333337,0.5555555555555556,0.5555555555555556,0,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,about half,most,most,somewhat democratic,"Yes, use my data",,less than half,less than half,0.1111111111111111,0.16666666666666666,1,0.8571428571428572,-0.014778325123152691
519640641,0.5833333333333334,0.6944444444444444,0.11111111111111105,0.6666666666666666,0.5555555555555556,-0.11111111111111105,a few,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,I don't know,less than half,most,less than half,somewhat republican,"Yes, use my data",,less than half,less than half,0.9583333333333334,1,0,0.13445378151260512,-0.5
522693926,0,1,1,0.08333333333333333,0.9166666666666666,0.8333333333333333,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,all,all,somewhat democratic,"Yes, use my data",,all,all,1,1,1,1,NA
527935779,0.5277777777777778,1,0.4722222222222222,0.19444444444444445,0.8611111111111112,0.6666666666666667,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,more than half,about half,more than half,about half,somewhat republican,"Yes, use my data",,more than half,less than half,0.20833333333333334,0.6388888888888888,0,0.6666666666666667,0.375
532340149,0.5277777777777778,0.4444444444444444,-0.08333333333333337,0.4722222222222222,0.7222222222222222,0.25,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,very democratic,"Yes, use my data",,none,none,0,0.027777777777777776,1,NA,-0.08333333333333337
537794402,0.19444444444444445,0.9166666666666666,0.7222222222222222,0.5833333333333334,0.7222222222222222,0.13888888888888884,all,I'm not sure or don't know why I responded the way I did,I'm not sure or don't know why I responded the way I did,less than half,more than half,most,less than half,very democratic,"Yes, use my data",,a few,more than half,0.4027777777777778,0.1388888888888889,1,1,0.45138888888888884
538995601,0.6666666666666666,0.6111111111111112,-0.05555555555555547,0.5555555555555556,0.6388888888888888,0.08333333333333326,all,I'm not sure or don't know why I responded the way I did,I'm not sure or don't know why I responded the way I did,none,a few,none,none,very republican,"Yes, use my data",,none,a few,0,0,0,NA,-0.05555555555555547
542557941,0.5277777777777778,0.4722222222222222,-0.05555555555555558,0.8055555555555556,0.7222222222222222,-0.08333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,very democratic,"Yes, use my data",,none,none,0,0,1,NA,-0.05555555555555558
54382068,0.6666666666666666,0.6111111111111112,-0.05555555555555547,0.7222222222222222,0.6944444444444444,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat republican,"Yes, use my data",,I don't know,I don't know,0,0,0,NA,-0.05555555555555547
546686226,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.6111111111111112,0.8055555555555556,0.19444444444444442,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,less than half,less than half,less than half,very democratic,"Yes, use my data",,a few,a few,0.041666666666666664,0.09722222222222222,1,0,0.030303030303030276
548346706,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0,NA,0.02777777777777768
55231197,0.3888888888888889,0.6111111111111112,0.22222222222222227,0.2777777777777778,0.8611111111111112,0.5833333333333334,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,more than half,a few,a few,most,very democratic,"Yes, use my data",,more than half,a few,0.06944444444444445,0.5694444444444444,1,-0.2,0.19175627240143372
552537347,0.4444444444444444,0.4444444444444444,0,0.6388888888888888,0.75,0.11111111111111116,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,a little republican,"Yes, use my data",,none,none,0,0,0,NA,0
55747125,0.6666666666666666,0.6944444444444444,0.02777777777777779,0.8611111111111112,0.8333333333333334,-0.02777777777777779,all,I'm not sure or don't know why I responded the way I did,I'm not sure or don't know why I responded the way I did,all,all,none,none,very democratic,"Yes, use my data",,I don't know,I don't know,0.7361111111111112,0.7777777777777778,1,0.0883190883190883,-0.13333333333333341
562784706,0.5277777777777778,0.5277777777777778,0,0.5,0.4444444444444444,-0.05555555555555558,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,somewhat republican,"Yes, use my data",,a few,a few,0,0.013888888888888888,0,NA,0
563686524,0.4722222222222222,0.7777777777777778,0.3055555555555556,0.5833333333333334,0.8611111111111112,0.2777777777777778,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,less than half,none,none,somewhat democratic,"Yes, use my data",,less than half,less than half,0.08333333333333333,0.027777777777777776,1,1,0.22304147465437796
564616694,0.16666666666666666,1,0.8333333333333334,0.9722222222222222,1,0.02777777777777779,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,about half,about half,about half,a little democratic,"Yes, use my data",,about half,about half,0.75,0.9166666666666666,1,0.7931034482758621,1
568558267,1,0,-1,0.1388888888888889,0.9166666666666666,0.7777777777777777,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,all,most,all,somewhat republican,"Yes, use my data",,most,all,1,0.9305555555555556,0,-1,NA
572183112,0.4166666666666667,0.5555555555555556,0.1388888888888889,0.75,0.7222222222222222,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,none,none,0,0,1,NA,0.1388888888888889
57742112,0.19444444444444445,0.4722222222222222,0.2777777777777778,0.3888888888888889,0.2222222222222222,-0.16666666666666669,less than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,more than half,about half,more than half,a little republican,"Yes, use my data",,less than half,about half,0.041666666666666664,0.6111111111111112,0,0.5,0.27058823529411763
577900158,0.6944444444444444,0.3055555555555556,-0.38888888888888884,0.5277777777777778,0.6666666666666666,0.13888888888888884,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,very republican,"Yes, use my data",,I don't know,I don't know,0,0,0,NA,-0.38888888888888884
57801962,0.5555555555555556,0.5833333333333334,0.02777777777777779,0.6111111111111112,0.75,0.13888888888888884,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0,0.027777777777777776,0,NA,0.02777777777777779
588773360,0.6944444444444444,0.6666666666666666,-0.02777777777777779,0.6666666666666666,0.8333333333333334,0.16666666666666674,about half,My responses were genuinely based on whether I was influenced or not,My responses were based on what I thought the researcher wanted me to say,more than half,more than half,less than half,less than half,a little republican,"Yes, use my data",,about half,about half,0.1388888888888889,0.2222222222222222,0,-0.25,-0.014583333333333282
590792396,0.75,0.7777777777777778,0.02777777777777779,0.8055555555555556,0.8888888888888888,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,none,none,none,very republican,"Yes, use my data",,none,none,0,0,0,NA,0.02777777777777779
601538785,0.3888888888888889,0.4444444444444444,0.055555555555555525,0.5277777777777778,0.4722222222222222,-0.05555555555555558,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little democratic,"Yes, use my data",,a few,less than half,0.027777777777777776,0.041666666666666664,1,1,0.028571428571428525
602656804,0.4722222222222222,0.6944444444444444,0.2222222222222222,0.4722222222222222,0.5555555555555556,0.08333333333333337,I don't know,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,a little republican,"Yes, use my data",,more than half,about half,0.013888888888888888,0,0,-1,0.2373015873015873
61026600,0.8055555555555556,0.8888888888888888,0.08333333333333326,0.6944444444444444,1,0.3055555555555556,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,none,none,none,somewhat democratic,"Yes, use my data",,less than half,none,0,0.1388888888888889,1,NA,0.08333333333333326
628074016,0.3611111111111111,0.6666666666666666,0.3055555555555555,0,0,0,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,most,I don't know,all,somewhat democratic,"Yes, use my data",,I don't know,I don't know,0.5,0,1,0.5125,0.11250000000000004
628606780,0.027777777777777776,0.9722222222222222,0.9444444444444444,0.5555555555555556,0.8333333333333334,0.2777777777777778,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,most,I don't know,a few,somewhat democratic,"Yes, use my data",,about half,most,0.8472222222222222,0.3611111111111111,1,0.96875,0.8571428571428572
637314706,0.9722222222222222,0.5277777777777778,-0.4444444444444444,0.19444444444444445,0.7777777777777778,0.5833333333333334,all,I'm not sure or don't know why I responded the way I did,I'm not sure or don't know why I responded the way I did,most,most,I don't know,I don't know,somewhat republican,"Yes, use my data",,I don't know,I don't know,0.5833333333333334,1,0,-0.6190476190476191,-0.20000000000000007
640812335,0.6944444444444444,0.6388888888888888,-0.05555555555555558,0.4722222222222222,0.6944444444444444,0.2222222222222222,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,a few,a few,somewhat republican,"Yes, use my data",,less than half,less than half,0.05555555555555555,0.013888888888888888,0,-1,0.011255411255411296
642742190,0.4166666666666667,0.5555555555555556,0.1388888888888889,0.08333333333333333,0.6111111111111112,0.5277777777777778,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,more than half,a few,a few,somewhat democratic,"Yes, use my data",,less than half,a few,0.2638888888888889,0.8333333333333334,1,0.8,-0.09259259259259262
64516932,0,0,0,0,0.3888888888888889,0.3888888888888889,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,about half,about half,about half,very democratic,"Yes, use my data",,about half,about half,0.041666666666666664,0.9861111111111112,1,0,0
649148901,1,1,0,1,1,0,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,none,none,0,0,1,NA,0
651809349,1,0,-1,0.027777777777777776,1,0.9722222222222222,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,about half,about half,very republican,"Yes, use my data",,most,most,0.9722222222222222,1,0,-1,-1
655105403,0.4166666666666667,0.4444444444444444,0.027777777777777735,0.6666666666666666,0.6388888888888888,-0.02777777777777779,a few,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,I don't know,I don't know,0,0,1,NA,0.027777777777777735
656051625,0.6944444444444444,0.6666666666666666,-0.02777777777777779,0.6666666666666666,0.6944444444444444,0.02777777777777779,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,all,I don't know,I don't know,very republican,"Yes, use my data",,I don't know,most,0.875,0.9722222222222222,0,-0.02116935483870963,-0.050000000000000044
662792716,0.4444444444444444,0.4166666666666667,-0.027777777777777735,0.4166666666666667,0.5,0.08333333333333331,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,all,most,somewhat republican,"Yes, use my data",,a few,a few,0,0,0,NA,-0.027777777777777735
680612020,0.9444444444444444,0.9722222222222222,0.02777777777777779,1,1,0,all,My responses were genuinely based on whether I was influenced or not,I'm not sure or don't know why I responded the way I did,I don't know,I don't know,I don't know,none,a little republican,"Yes, use my data",,I don't know,I don't know,0.1111111111111111,0,0,-0.13333333333333341,0.032258064516129004
68476092,0.8611111111111112,0.25,-0.6111111111111112,0.3055555555555556,0.8333333333333334,0.5277777777777778,all,My responses were based on what I thought the researcher wanted me to say,My responses were genuinely based on whether I was influenced or not,about half,more than half,a few,about half,somewhat republican,"Yes, use my data",,most,most,0.2222222222222222,0.8888888888888888,0,-1,-0.5096774193548388
699585665,0.4166666666666667,0.3055555555555556,-0.1111111111111111,0.027777777777777776,0.6666666666666666,0.6388888888888888,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,about half,less than half,about half,a little republican,"Yes, use my data",,about half,more than half,0.05555555555555555,0.3055555555555556,0,-0.5,-0.08823529411764702
703603455,0.4166666666666667,0.3055555555555556,-0.1111111111111111,0.7222222222222222,0.6944444444444444,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,none,none,a little republican,"Yes, use my data",,I don't know,I don't know,0.013888888888888888,0,0,0,-0.12301587301587297
705533846,0.6111111111111112,0.75,0.13888888888888884,0.5555555555555556,0.5833333333333334,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,none,none,very democratic,"Yes, use my data",,a few,less than half,0.125,0.06944444444444445,1,0.6666666666666666,0.024242424242424288
714006972,0.5555555555555556,0.6388888888888888,0.08333333333333326,0.3611111111111111,0.3888888888888889,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,a few,none,none,a little democratic,"Yes, use my data",,less than half,a few,0.05555555555555555,0.125,1,0.5,0.05882352941176472
71968352,0.6666666666666666,0.7222222222222222,0.05555555555555558,0.7777777777777778,0.7777777777777778,0,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat republican,"Yes, use my data",,a few,a few,0,0,0,NA,0.05555555555555558
735354817,0.6111111111111112,0.7222222222222222,0.11111111111111105,0.3888888888888889,0.5555555555555556,0.16666666666666669,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,less than half,somewhat republican,"Yes, use my data",,a few,a few,0.19444444444444445,0.1527777777777778,0,-0.30000000000000004,0.21153846153846156
739487200,0.8055555555555556,1,0.19444444444444442,0.9166666666666666,0.8611111111111112,-0.05555555555555547,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,very democratic,"Yes, use my data",,a few,a few,0.125,0.125,1,1,0
754206392,0.1388888888888889,0.5555555555555556,0.4166666666666667,0.4722222222222222,0.7777777777777778,0.3055555555555556,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,more than half,none,none,somewhat democratic,"Yes, use my data",,more than half,more than half,0.3611111111111111,0.4166666666666667,1,0.8888888888888888,0.18128654970760233
757389099,0.4166666666666667,0.5555555555555556,0.1388888888888889,0.4722222222222222,0.5277777777777778,0.05555555555555558,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,none,none,none,somewhat democratic,"Yes, use my data",,a few,none,0,0.027777777777777776,1,NA,0.1388888888888889
764497494,0.4166666666666667,0.6944444444444444,0.27777777777777773,0.5277777777777778,0.4166666666666667,-0.1111111111111111,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,none,none,very democratic,"Yes, use my data",,a few,a few,0,0,1,NA,0.27777777777777773
769193797,0.6944444444444444,0.7222222222222222,0.02777777777777779,0.75,0.7777777777777778,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,a few,none,none,a little republican,"Yes, use my data",,less than half,less than half,0.05555555555555555,0.06944444444444445,0,0,0.11805555555555558
774586818,0.9722222222222222,0,-0.9722222222222222,0.1111111111111111,0.8055555555555556,0.6944444444444444,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,most,most,very republican,"Yes, use my data",,none,none,0.013888888888888888,0,0,0,-1
787243510,0.9722222222222222,0,-0.9722222222222222,0.4166666666666667,0.8333333333333334,0.4166666666666667,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,most,more than half,very republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.013888888888888888,0,-1,-0.9714285714285714
796181107,0.6111111111111112,0.5,-0.11111111111111116,0.3333333333333333,0.4722222222222222,0.1388888888888889,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,more than half,none,about half,very republican,"Yes, use my data",,none,a few,0.25,0,0,-0.3333333333333333,-0.03703703703703698
798531147,0.2777777777777778,0.8333333333333334,0.5555555555555556,0.19444444444444445,0.7777777777777778,0.5833333333333334,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,less than half,none,none,somewhat democratic,"Yes, use my data",,a few,a few,0.19444444444444445,0.125,1,1,0.42788461538461536
805394460,0.4166666666666667,0.3888888888888889,-0.02777777777777779,0.5833333333333334,0.6944444444444444,0.11111111111111105,about half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,about half,none,about half,somewhat republican,"Yes, use my data",,none,less than half,0.9861111111111112,0.9722222222222222,0,-0.045238095238095244,1
807472305,0.5,0.5833333333333334,0.08333333333333337,0.5,0.5833333333333334,0.08333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,less than half,none,none,a little republican,"Yes, use my data",,less than half,a few,0.041666666666666664,0.013888888888888888,0,0.5,0.07394957983193284
815051225,0.2777777777777778,0.4166666666666667,0.1388888888888889,0.75,0.6111111111111112,-0.13888888888888884,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,a few,a few,somewhat democratic,"Yes, use my data",,a few,a few,0.16666666666666666,0.08333333333333333,1,0.9090909090909091,0.040000000000000036
816837326,0.4722222222222222,0.3888888888888889,-0.08333333333333331,0.4722222222222222,0.5833333333333334,0.11111111111111116,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,none,none,0,0,1,NA,-0.08333333333333331
825669265,0.8611111111111112,0.3611111111111111,-0.5,0.5555555555555556,0.8611111111111112,0.3055555555555556,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,about half,a few,a few,very republican,"Yes, use my data",,less than half,about half,1,1,0,-0.5,NA
830596810,0,1,1,0,0.4166666666666667,0.4166666666666667,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,none,none,0,0,1,NA,1
839994781,0.1388888888888889,0.6944444444444444,0.5555555555555556,0.4444444444444444,0.8055555555555556,0.36111111111111116,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,I don't know,more than half,I don't know,more than half,very democratic,"Yes, use my data",,about half,most,0.6527777777777778,0.4444444444444444,1,0.95,-0.18055555555555558
84123013,0.9166666666666666,0.1111111111111111,-0.8055555555555556,0.1111111111111111,0.9444444444444444,0.8333333333333333,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,more than half,more than half,about half,about half,very republican,"Yes, use my data",,more than half,about half,0.3472222222222222,0.3888888888888889,0,-0.75,-0.8278985507246377
84154794,1,0.08333333333333333,-0.9166666666666666,0.027777777777777776,0.8611111111111112,0.8333333333333334,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,most,a few,a few,very republican,"Yes, use my data",,I don't know,I don't know,1,0.9444444444444444,0,-0.9166666666666666,NA
843794323,0.8333333333333334,0.3611111111111111,-0.47222222222222227,0.5277777777777778,0.6388888888888888,0.11111111111111105,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,more than half,less than half,about half,very republican,"Yes, use my data",,less than half,about half,0.20833333333333334,0.3472222222222222,0,-0.75,-0.32375
844835202,0.3888888888888889,0.4722222222222222,0.08333333333333331,0.4722222222222222,0.8055555555555556,0.33333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,less than half,none,none,a little republican,"Yes, use my data",,a few,a few,0.041666666666666664,0.2916666666666667,0,1,0.03535353535353536
844835660,0.5277777777777778,0.4722222222222222,-0.05555555555555558,0.6388888888888888,0.6666666666666666,0.02777777777777779,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,none,none,a little republican,"Yes, use my data",,a few,a few,0.041666666666666664,0,0,-1,-0.014285714285714235
84752084,0.6944444444444444,0.3055555555555556,-0.38888888888888884,0.25,0.8888888888888888,0.6388888888888888,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,more than half,most,about half,somewhat republican,"Yes, use my data",,all,most,0.4444444444444444,0.8472222222222222,0,-0.12941176470588234,-0.6040100250626566
850346999,0.75,0.027777777777777776,-0.7222222222222222,0.05555555555555555,0.8333333333333334,0.7777777777777778,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,very republican,"Yes, use my data",,most,most,0.6805555555555556,0.7916666666666666,0,-0.9642857142857143,-0.4
855136432,0.3888888888888889,0.7222222222222222,0.3333333333333333,0.4722222222222222,0.5833333333333334,0.11111111111111116,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,a few,a few,somewhat democratic,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,1,0,0.3222222222222222
857747596,0.6111111111111112,0.8611111111111112,0.25,0.8333333333333334,0.8055555555555556,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,about half,none,none,very democratic,"Yes, use my data",,none,a few,0.06944444444444445,0,1,0.6666666666666666,0.231729055258467
858515813,0.4166666666666667,0.5,0.08333333333333331,0.5,0.7777777777777778,0.2777777777777778,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,a few,a few,a little democratic,"Yes, use my data",,a few,less than half,0.125,0.2916666666666667,1,1,-0.04999999999999999
860827723,0.5555555555555556,0.6944444444444444,0.13888888888888884,0.6666666666666666,0.7222222222222222,0.05555555555555558,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,none,none,very democratic,"Yes, use my data",,a few,a few,0.013888888888888888,0,1,0,0.12301587301587302
862395786,0.6111111111111112,0.5833333333333334,-0.02777777777777779,0.3611111111111111,0.9722222222222222,0.6111111111111112,most,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,very republican,"Yes, use my data",,a few,less than half,0.027777777777777776,0.125,0,-1,0
