subject,party,prime_type,rating,influenced,self_exclusion_1,complete_data
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
855136432,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
201955878,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
434562554,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,1,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
532340149,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,0,1,"Yes, use my data",FALSE
285007326,democrat,prime_type_B,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
285007326,democrat,prime_type_A,1,0,"Yes, use my data",FALSE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,0,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_A,1,1,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,1,0,"Yes, use my data",TRUE
401924849,democrat,prime_type_B,0,1,"Yes, use my data",TRUE
