subject,party,prime_type,rating,influenced,self_exclusion_1,complete_data,prime_identity
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,5
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
222407816,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
222407816,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,1,0,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_A,0,0,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_A,0,0,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_A,0,0,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,1
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_B,1,1,"Yes, use my data",TRUE,5
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,6
224206107,neither/moderate,prime_type_B,1,0,"Yes, use my data",TRUE,4
224206107,neither/moderate,prime_type_A,0,1,"Yes, use my data",TRUE,2
224206107,neither/moderate,prime_type_B,0,1,"Yes, use my data",TRUE,3
224206107,neither/moderate,prime_type_A,0,0,"Yes, use my data",TRUE,6
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,5
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,4
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_B,1,0,"Yes, use my data",FALSE,1
225203743,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
225203743,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
225203743,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
225367765,republican,prime_type_A,1,0,"Yes, use my data",TRUE,2
225367765,republican,prime_type_B,1,0,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,0,"Yes, use my data",TRUE,4
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,0,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,0,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_A,0,0,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,0,"Yes, use my data",TRUE,6
225367765,republican,prime_type_A,1,0,"Yes, use my data",TRUE,3
225367765,republican,prime_type_B,1,0,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,2
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,1
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,5
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,6
225367765,republican,prime_type_B,1,1,"Yes, use my data",TRUE,3
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,4
225367765,republican,prime_type_A,1,1,"Yes, use my data",TRUE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_B,1,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,1,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,1,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,1,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,1,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,1,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,1,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,4
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,2
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,3
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,1
232565411,republican,prime_type_A,0,0,"Yes, use my data",FALSE,5
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,6
232565411,republican,prime_type_B,0,0,"Yes, use my data",FALSE,5
234350255,NA,prime_type_B,0,0,NA,FALSE,6
234350255,NA,prime_type_A,0,0,NA,FALSE,5
234350255,NA,prime_type_A,0,0,NA,FALSE,4
234350255,NA,prime_type_B,0,0,NA,FALSE,5
234350255,NA,prime_type_A,0,0,NA,FALSE,1
234350255,NA,prime_type_A,1,0,NA,FALSE,6
234350255,NA,prime_type_B,0,1,NA,FALSE,3
234350255,NA,prime_type_B,0,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_B,0,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,3
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_A,0,1,NA,FALSE,1
234350255,NA,prime_type_B,0,1,NA,FALSE,1
234350255,NA,prime_type_A,0,1,NA,FALSE,6
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_B,0,1,NA,FALSE,6
234350255,NA,prime_type_B,0,1,NA,FALSE,5
234350255,NA,prime_type_A,0,1,NA,FALSE,3
234350255,NA,prime_type_B,0,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_A,1,1,NA,FALSE,4
234350255,NA,prime_type_B,1,1,NA,FALSE,3
234350255,NA,prime_type_A,1,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_B,0,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,3
234350255,NA,prime_type_B,1,1,NA,FALSE,1
234350255,NA,prime_type_B,1,1,NA,FALSE,6
234350255,NA,prime_type_B,1,1,NA,FALSE,5
234350255,NA,prime_type_A,1,1,NA,FALSE,6
234350255,NA,prime_type_A,0,1,NA,FALSE,1
234350255,NA,prime_type_B,1,1,NA,FALSE,6
234350255,NA,prime_type_A,0,1,NA,FALSE,4
234350255,NA,prime_type_B,1,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,1
234350255,NA,prime_type_A,0,1,NA,FALSE,6
234350255,NA,prime_type_B,1,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,3
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_B,1,1,NA,FALSE,1
234350255,NA,prime_type_B,1,1,NA,FALSE,3
234350255,NA,prime_type_A,0,1,NA,FALSE,3
234350255,NA,prime_type_B,1,1,NA,FALSE,3
234350255,NA,prime_type_B,1,1,NA,FALSE,1
234350255,NA,prime_type_B,0,1,NA,FALSE,6
234350255,NA,prime_type_B,1,1,NA,FALSE,5
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_B,0,1,NA,FALSE,2
234350255,NA,prime_type_B,1,1,NA,FALSE,4
234350255,NA,prime_type_B,1,1,NA,FALSE,3
234350255,NA,prime_type_B,1,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,1
234350255,NA,prime_type_B,0,1,NA,FALSE,1
234350255,NA,prime_type_A,1,1,NA,FALSE,6
234350255,NA,prime_type_A,1,1,NA,FALSE,4
234350255,NA,prime_type_B,0,1,NA,FALSE,2
234350255,NA,prime_type_B,1,1,NA,FALSE,5
234350255,NA,prime_type_B,1,1,NA,FALSE,6
234350255,NA,prime_type_B,1,1,NA,FALSE,2
234350255,NA,prime_type_B,1,1,NA,FALSE,5
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_B,0,1,NA,FALSE,6
234350255,NA,prime_type_B,1,1,NA,FALSE,3
234350255,NA,prime_type_A,0,1,NA,FALSE,5
234350255,NA,prime_type_A,0,1,NA,FALSE,4
234350255,NA,prime_type_A,0,1,NA,FALSE,2
234350255,NA,prime_type_A,0,1,NA,FALSE,6
234350255,NA,prime_type_A,0,1,NA,FALSE,1
234350255,NA,prime_type_B,1,1,NA,FALSE,4
234778349,republican,prime_type_A,1,0,"Yes, use my data",TRUE,1
234778349,republican,prime_type_A,1,0,"Yes, use my data",TRUE,5
234778349,republican,prime_type_B,1,0,"Yes, use my data",TRUE,6
234778349,republican,prime_type_B,0,0,"Yes, use my data",TRUE,2
234778349,republican,prime_type_B,0,0,"Yes, use my data",TRUE,1
234778349,republican,prime_type_A,1,0,"Yes, use my data",TRUE,4
234778349,republican,prime_type_A,0,1,"Yes, use my data",TRUE,3
