"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"031320","00:33:19","983779520","945853015","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e52a8ee0033f9000b01e91b","1","4381"
"031320","00:33:19","983779520","945853015","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","2231"
"031320","00:33:19","983779520","945853015","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3561"
"031220","13:39:35","685728185","338235231","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e64d9d36e2ba1249699e520","1","7531"
"031220","13:39:35","685728185","338235231","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","5132"
"031220","13:39:35","685728185","338235231","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","8042"
"031220","09:02:56","358377851","721802662","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e55a97aa9fedb0bd6040483","1","16302"
"031220","09:02:56","358377851","721802662","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","3136"
"031220","09:02:56","358377851","721802662","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3297"
"031220","10:03:49","851715438","748425390","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e533e9d1ffa373595a2bcfb","1","15851"
"031220","10:03:49","851715438","748425390","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","2700"
"031220","10:03:49","851715438","748425390","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2677"
"031220","08:04:24","194077697","788724516","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4f1bc05efe03377ad975e8","1","3822"
"031220","08:04:24","194077697","788724516","5.0.14.0","1","2","demographics","age","0","0","0","0","34","1","2042"
"031220","08:04:24","194077697","788724516","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","2143"
"031220","10:04:14","693244823","258655095","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6082e81100913cdcf6081f","1","19588"
"031220","10:04:14","693244823","258655095","5.0.14.0","1","2","demographics","age","0","0","0","0","32","1","3088"
"031220","10:04:14","693244823","258655095","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","8488"
"031220","10:04:21","768189167","703381778","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e663a2e5d447a3ac867e748","1","28361"
"031220","10:04:21","768189167","703381778","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","10047"
"031220","10:04:21","768189167","703381778","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","5505"
"031220","09:05:17","573286796","344644255","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3575a79a728f51d00e5f1a","1","14847"
"031220","09:05:17","573286796","344644255","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","3898"
"031220","09:05:17","573286796","344644255","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3885"
"031220","14:05:07","680065690","192142433","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c55c8619fcbc40001dc49ab","1","63351"
"031220","14:05:07","680065690","192142433","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","2199"
"031220","14:05:07","680065690","192142433","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","2091"
"031220","10:06:10","424477223","547417296","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e30a2a67dcb99000d808814","1","17173"
"031220","10:06:10","424477223","547417296","5.0.14.0","1","2","demographics","age","0","0","0","0","26","1","4940"
"031220","10:06:10","424477223","547417296","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3861"
"031220","14:06:06","290445095","252220453","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e52c8852650ea2d71b","1","47784"
"031220","14:06:06","290445095","252220453","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","2798"
"031220","14:06:06","290445095","252220453","5.0.14.0","1","3","demographics","gender","0","0","0","0","female ","1","5714"
"031220","08:07:04","6003695","509858806","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3d775ce78aa1034d81f20d","1","36905"
"031220","08:07:04","6003695","509858806","5.0.14.0","1","2","demographics","age","0","0","0","0","34","1","2956"
"031220","08:07:04","6003695","509858806","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3415"
"031220","14:07:03","553264421","375092257","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e627b3a77471b01174ebd17","1","50614"
"031220","14:07:03","553264421","375092257","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3395"
"031220","14:07:03","553264421","375092257","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","7023"
"031220","10:08:08","542046270","513865277","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0"," 5e4566e8f64db704b739b757","1","6967"
"031220","10:08:08","542046270","513865277","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3651"
"031220","10:08:08","542046270","513865277","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","5249"
"031220","14:06:29","214759686","568623636","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4bfba56727ea000e36abec ","1","140420"
"031220","14:06:29","214759686","568623636","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","8872"
"031220","14:06:29","214759686","568623636","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3615"
"031220","14:08:33","464277185","250817874","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d8ca1ba53e62800193f9757","1","4964"
"031220","14:08:33","464277185","250817874","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","6319"
"031220","14:08:33","464277185","250817874","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","6489"
"031220","07:09:21","985276973","209866580","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d9c7310dc794d0017243e8c","1","5989"
"031220","07:09:21","985276973","209866580","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","4690"
"031220","07:09:21","985276973","209866580","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3616"
"031220","14:11:56","107533937","613446601","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e39c4360d41ad1e52de28b2","1","18449"
"031220","14:11:56","107533937","613446601","5.0.14.0","1","2","demographics","age","0","0","0","0","39","1","3909"
"031220","14:11:56","107533937","613446601","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5303"
"031220","14:11:34","240610899","822995105","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4e95b34607d401bfd97b36","1","85308"
"031220","14:11:34","240610899","822995105","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","3892"
"031220","14:11:34","240610899","822995105","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3240"
"031220","08:13:37","972499827","514045724","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cd04d27f041d500019058e9","1","13450"
"031220","08:13:37","972499827","514045724","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","3601"
"031220","08:13:37","972499827","514045724","5.0.14.0","1","3","demographics","gender","0","0","0","0","F","1","3086"
"031220","14:14:17","103354129","717378504","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5e8e67524b181b2dec0044","1","26987"
"031220","14:14:17","103354129","717378504","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","3761"
"031220","14:14:17","103354129","717378504","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4431"
"031220","07:05:58","960614438","422291990","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e59abf6a2f2c51b5edabbf1","1","8656"
"031220","07:05:58","960614438","422291990","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","4114"
"031220","07:05:58","960614438","422291990","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5422"
"031220","10:17:06","971706314","83326126","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c112b5d8124060001bfa35f","1","20667"
"031220","10:17:06","971706314","83326126","5.0.14.0","1","2","demographics","age","0","0","0","0","38","1","4199"
"031220","10:17:06","971706314","83326126","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5123"
"031220","09:16:56","331917110","373858935","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e134af7a885b9012be5a60b","1","71448"
"031220","09:16:56","331917110","373858935","5.0.14.0","1","2","demographics","age","0","0","0","0","64","1","3225"
"031220","09:16:56","331917110","373858935","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5376"
"031220","10:17:41","743079763","853805174","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5f0f0da2255725069e61cc","1","94089"
"031220","10:17:41","743079763","853805174","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3199"
"031220","10:17:41","743079763","853805174","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","2730"
"031220","14:20:44","404369571","999285162","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4bdb0a5f962e025484358c","1","9915"
"031220","14:20:44","404369571","999285162","5.0.14.0","1","2","demographics","age","0","0","0","0","20 ","1","4643"
"031220","14:20:44","404369571","999285162","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5643"
"031220","10:25:02","245663721","991318122","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d810cd0a9311300170dbf8a","1","16931"
"031220","10:25:02","245663721","991318122","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","7956"
"031220","10:25:02","245663721","991318122","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4464"
"031220","14:28:39","700400010","909306956","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5900f14457d9f20001bc634a","1","9315"
"031220","14:28:39","700400010","909306956","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","4132"
"031220","14:28:39","700400010","909306956","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4609"
"031220","14:31:01","840282806","644511096","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5e8e67524b181b2dec0044","1","13996"
"031220","14:31:01","840282806","644511096","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","3153"
"031220","14:31:01","840282806","644511096","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5972"
"031220","15:15:50","969735147","347984914","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4d87fef682961ef0ed4593","1","14377"
"031220","15:15:50","969735147","347984914","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","3840"
"031220","15:15:50","969735147","347984914","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","2943"
"031220","15:21:28","934361226","396174257","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e514faa677c10178f72d490","1","127436"
"031220","15:21:28","934361226","396174257","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","4939"
"031220","15:21:28","934361226","396174257","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4686"
